Name	NameEnglish	Subtype	MainCategory	Region	Description
పుత్తూరు శ్రీ వెంకటేశ్వర స్వామి ఆలయం	పుత్తూరు శ్రీ వెంకటేశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	పుత్తూరు శ్రీ వెంకటేశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
పులివెందుల శ్రీ వెంకటేశ్వర స్వామి ఆలయం	పులివెందుల శ్రీ వెంకటేశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	పులివెందుల శ్రీ వెంకటేశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
పెదపాడు శ్రీ లక్ష్మీ నరసింహ స్వామి ఆలయం	పెదపాడు శ్రీ లక్ష్మీ నరసింహ స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	పెదపాడు శ్రీ లక్ష్మీ నరసింహ స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
పెదబయలు రామాలయం	పెదబయలు రామాలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	పెదబయలు రామాలయం is a famous temple in Andhra Pradesh/Telangana
పెద్దాపురం శ్రీ వెంకటేశ్వర స్వామి ఆలయం	పెద్దాపురం శ్రీ వెంకటేశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	పెద్దాపురం శ్రీ వెంకటేశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
బాపట్ల లక్ష్మీ నరసింహ స్వామి ఆలయం	బాపట్ల లక్ష్మీ నరసింహ స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	బాపట్ల లక్ష్మీ నరసింహ స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
బిమలేశ్వర దేవాలయం	బిమలేశ్వర దేవాలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	బిమలేశ్వర దేవాలయం is a famous temple in Andhra Pradesh/Telangana
బృహదీశ్వర దేవాలయం (తంజావూరు)	బృహదీశ్వర దేవాలయం (తంజావూరు)	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	బృహదీశ్వర దేవాలయం (తంజావూరు) is a famous temple in Andhra Pradesh/Telangana
బోరోబుదూర్ (ఇండోనేషియా)	బోరోబుదూర్ (ఇండోనేషియా)	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	బోరోబుదూర్ (ఇండోనేషియా) is a famous temple in Andhra Pradesh/Telangana
భద్రాచలం శ్రీ రామాలయం	భద్రాచలం శ్రీ రామాలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	భద్రాచలం శ్రీ రామాలయం is a famous temple in Andhra Pradesh/Telangana
మంగళగిరి పాండురంగ స్వామి ఆలయం	మంగళగిరి పాండురంగ స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	మంగళగిరి పాండురంగ స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
మంచిర్యాల శ్రీ వెంకటేశ్వర స్వామి ఆలయం	మంచిర్యాల శ్రీ వెంకటేశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	మంచిర్యాల శ్రీ వెంకటేశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
మల్లికార్జున దేవాలయం (శ్రీశైలం)	మల్లికార్జున దేవాలయం (శ్రీశైలం)	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	మల్లికార్జున దేవాలయం (శ్రీశైలం) is a famous temple in Andhra Pradesh/Telangana
మహాబోధి దేవాలయం (బుద్ధ గయ)	మహాబోధి దేవాలయం (బుద్ధ గయ)	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	మహాబోధి దేవాలయం (బుద్ధ గయ) is a famous temple in Andhra Pradesh/Telangana
మాచెర్ల సోమేశ్వర స్వామి ఆలయం	మాచెర్ల సోమేశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	మాచెర్ల సోమేశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
మామిడికుదురు శ్రీ వెంకటేశ్వర స్వామి ఆలయం	మామిడికుదురు శ్రీ వెంకటేశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	మామిడికుదురు శ్రీ వెంకటేశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
ముక్కోటి ఏకాదశ రుద్ర స్వామి ఆలయం	ముక్కోటి ఏకాదశ రుద్ర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	ముక్కోటి ఏకాదశ రుద్ర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
ముసునూరు శ్రీ వెంకటేశ్వర స్వామి ఆలయం	ముసునూరు శ్రీ వెంకటేశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	ముసునూరు శ్రీ వెంకటేశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
మేడిపల్లి శ్రీ లక్ష్మీ నరసింహ స్వామి ఆలయం	మేడిపల్లి శ్రీ లక్ష్మీ నరసింహ స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	మేడిపల్లి శ్రీ లక్ష్మీ నరసింహ స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
మోచర్ల రామాలయం	మోచర్ల రామాలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	మోచర్ల రామాలయం is a famous temple in Andhra Pradesh/Telangana
మోచర్ల శ్రీ రామాలయం	మోచర్ల శ్రీ రామాలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	మోచర్ల శ్రీ రామాలయం is a famous temple in Andhra Pradesh/Telangana
రాజమండ్రి కాళహస్తీశ్వర స్వామి ఆలయం	రాజమండ్రి కాళహస్తీశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	రాజమండ్రి కాళహస్తీశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
రాజమండ్రి శ్రీ కాళహస్తీశ్వర స్వామి ఆలయం	రాజమండ్రి శ్రీ కాళహస్తీశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	రాజమండ్రి శ్రీ కాళహస్తీశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
రాజానగరం శ్రీ రామలింగేశ్వర స్వామి ఆలయం	రాజానగరం శ్రీ రామలింగేశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	రాజానగరం శ్రీ రామలింగేశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
రామేశ్వరం దేవాలయం	రామేశ్వరం దేవాలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	రామేశ్వరం దేవాలయం is a famous temple in Andhra Pradesh/Telangana
రావులపాలెం శ్రీ శివ స్వామి ఆలయం	రావులపాలెం శ్రీ శివ స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	రావులపాలెం శ్రీ శివ స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
వాట్ ఫ్రా కీరీ (థాయిలాండ్)	వాట్ ఫ్రా కీరీ (థాయిలాండ్)	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	వాట్ ఫ్రా కీరీ (థాయిలాండ్) is a famous temple in Andhra Pradesh/Telangana
వికారాబాద్ శ్రీ లక్ష్మీ నరసింహ స్వామి ఆలయం	వికారాబాద్ శ్రీ లక్ష్మీ నరసింహ స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	వికారాబాద్ శ్రీ లక్ష్మీ నరసింహ స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
విజయనగరం రామాలయం	విజయనగరం రామాలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	విజయనగరం రామాలయం is a famous temple in Andhra Pradesh/Telangana
విజయవాడ కనకదుర్గ ఆలయం	విజయవాడ కనకదుర్గ ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	విజయవాడ కనకదుర్గ ఆలయం is a famous temple in Andhra Pradesh/Telangana
విఠ్ఠల దేవాలయం (హంపి)	విఠ్ఠల దేవాలయం (హంపి)	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	విఠ్ఠల దేవాలయం (హంపి) is a famous temple in Andhra Pradesh/Telangana
విశ్వనాథ దేవాలయం (వారణాసి)	విశ్వనాథ దేవాలయం (వారణాసి)	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	విశ్వనాథ దేవాలయం (వారణాసి) is a famous temple in Andhra Pradesh/Telangana
వెంకటేశ్వర స్వామి దేవాలయం (తిరుపతి)	వెంకటేశ్వర స్వామి దేవాలయం (తిరుపతి)	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	వెంకటేశ్వర స్వామి దేవాలయం (తిరుపతి) is a famous temple in Andhra Pradesh/Telangana
వేంకటేశ్వర స్వామి ఆలయం	వేంకటేశ్వర స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	వేంకటేశ్వర స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
వేదాద్రి నరసింహ స్వామి ఆలయం	వేదాద్రి నరసింహ స్వామి ఆలయం	TEMPLE	RELIGIOUS	Andhra Pradesh/Telangana	వేదాద్రి నరసింహ స్వామి ఆలయం is a famous temple in Andhra Pradesh/Telangana
